review_id,order_id,customer_id,restaurant_id,rating,review_text
REV06482,ORD008099,CUST01145,REST0156,2,Amazing food
REV06483,ORD003859,CUST01021,REST0028,4,Amazing food
REV06484,ORD009815,CUST00802,REST0114,1,Packaging was poor
REV06485,ORD006692,CUST00476,REST0268,1,Delivery was delayed
REV06486,ORD002829,CUST00971,REST0014,5,Loved it
REV06487,ORD000437,CUST02125,REST0254,5,Average experience
REV06488,ORD008275,CUST00090,REST0023,5,Amazing food
REV06489,ORD008169,CUST00299,REST0016,2,Packaging was poor
REV06490,ORD003879,CUST00332,REST0216,2,Packaging was poor
REV06491,ORD001589,CUST00704,REST0024,1,Delivery was delayed
REV06492,ORD002781,CUST02498,REST0209,3,Not satisfied
REV06493,ORD008982,CUST01844,REST0042,3,Loved it
REV06494,ORD008562,CUST01678,REST0134,4,Would order again
REV06495,ORD005687,CUST00368,REST0264,5,Very late delivery
REV06496,ORD003966,CUST02123,REST0273,4,Amazing food
REV06497,ORD004728,CUST01618,REST0186,3,Loved it
REV06498,ORD000974,CUST00792,REST0149,1,Packaging was poor
REV06499,ORD001239,CUST00282,REST0134,1,Average experience
REV06500,ORD002952,CUST01310,REST0077,1,Would order again
REV06501,ORD002343,CUST00078,REST0044,4,Amazing food
REV06502,ORD006521,CUST00688,REST0087,1,Amazing food
REV06503,ORD007311,CUST00019,REST0285,5,Not satisfied
REV06504,ORD006047,CUST00625,REST0043,3,Loved it
REV06505,ORD002159,CUST00338,REST0072,4,Worth the money
REV06506,ORD009289,CUST01729,REST0141,3,Would order again
REV06507,ORD006590,CUST00953,REST0058,1,Very late delivery
REV06508,ORD001498,CUST01606,REST0215,1,Packaging was poor
REV06509,ORD004546,CUST01665,REST0030,5,Average experience
REV06510,ORD006466,CUST02492,REST0282,2,Amazing food
REV06511,ORD004258,CUST00266,REST0066,2,Very late delivery
REV06512,ORD002423,CUST01883,REST0289,1,Excellent taste
REV06513,ORD008565,CUST00758,REST0191,1,Not satisfied
REV06514,ORD005186,CUST01138,REST0038,4,Loved it
REV06515,ORD005648,CUST01492,REST0159,1,Would order again
REV06516,ORD000358,CUST01241,REST0198,4,Not satisfied
REV06517,ORD005243,CUST01648,REST0155,1,Amazing food
REV06518,ORD008012,CUST02340,REST0150,4,Delivery was delayed
REV06519,ORD009241,CUST02290,REST0150,3,Packaging was poor
REV06520,ORD002093,CUST00263,REST0203,2,Delivery was delayed
REV06521,ORD005410,CUST01706,REST0163,2,Very late delivery
REV06522,ORD002016,CUST02421,REST0153,3,Worth the money
REV06523,ORD009060,CUST00608,REST0177,3,Packaging was poor
REV06524,ORD004045,CUST00985,REST0188,5,Worth the money
REV06525,ORD000188,CUST00728,REST0205,2,Would order again
REV06526,ORD006859,CUST02135,REST0101,3,Worth the money
REV06527,ORD003656,CUST01282,REST0066,5,Excellent taste
REV06528,ORD003427,CUST02046,REST0020,1,Excellent taste
REV06529,ORD007195,CUST00249,REST0177,2,Loved it
REV06530,ORD001382,CUST02207,REST0038,3,Very late delivery
REV06531,ORD007469,CUST01789,REST0036,1,Worth the money
REV06532,ORD000414,CUST00465,REST0012,3,Amazing food
REV06533,ORD005038,CUST01815,REST0175,5,Average experience
REV06534,ORD004898,CUST00532,REST0145,3,Worth the money
REV06535,ORD003337,CUST01196,REST0078,4,Amazing food
REV06536,ORD003607,CUST00161,REST0248,4,Delivery was delayed
REV06537,ORD003176,CUST01598,REST0285,3,Would order again
REV06538,ORD002242,CUST01737,REST0278,2,Very late delivery
REV06539,ORD009709,CUST00099,REST0186,1,Packaging was poor
REV06540,ORD007797,CUST00779,REST0218,1,Not satisfied
REV06541,ORD000257,CUST00856,REST0104,4,Packaging was poor
REV06542,ORD008621,CUST02440,REST0105,4,Average experience
REV06543,ORD000201,CUST00582,REST0125,3,Amazing food
REV06544,ORD002236,CUST01529,REST0101,1,Not satisfied
REV06545,ORD004744,CUST01831,REST0130,3,Worth the money
REV06546,ORD001768,CUST00045,REST0111,2,Loved it
REV06547,ORD004237,CUST01165,REST0017,3,Worth the money
REV06548,ORD006730,CUST02309,REST0022,2,Amazing food
REV06549,ORD008451,CUST02100,REST0198,3,Packaging was poor
REV06550,ORD007278,CUST00160,REST0298,2,Amazing food
REV06551,ORD001573,CUST00122,REST0093,1,Delivery was delayed
REV06552,ORD000025,CUST01448,REST0277,2,Packaging was poor
REV06553,ORD003364,CUST01310,REST0042,1,Excellent taste
REV06554,ORD001089,CUST01392,REST0017,1,Would order again
REV06555,ORD004675,CUST01472,REST0288,4,Loved it
REV06556,ORD002695,CUST02476,REST0118,2,Average experience
REV06557,ORD007583,CUST00060,REST0089,4,Packaging was poor
REV06558,ORD003399,CUST00463,REST0251,3,Excellent taste
REV06559,ORD003560,CUST01615,REST0030,4,Packaging was poor
REV06560,ORD009157,CUST00392,REST0082,3,Delivery was delayed
REV06561,ORD002842,CUST00461,REST0002,3,Worth the money
REV06562,ORD002312,CUST02368,REST0090,4,Average experience
REV06563,ORD008334,CUST00943,REST0245,3,Not satisfied
REV06564,ORD003235,CUST01364,REST0014,5,Loved it
REV06565,ORD004153,CUST01220,REST0091,5,Packaging was poor
REV06566,ORD001310,CUST01378,REST0059,3,Very late delivery
REV06567,ORD000696,CUST00383,REST0175,5,Not satisfied
REV06568,ORD009860,CUST00408,REST0268,1,Average experience
REV06569,ORD003753,CUST02034,REST0259,4,Packaging was poor
REV06570,ORD006338,CUST01468,REST0263,4,Delivery was delayed
REV06571,ORD001228,CUST00599,REST0115,4,Amazing food
REV06572,ORD002000,CUST01775,REST0095,4,Worth the money
REV06573,ORD000277,CUST02109,REST0067,3,Not satisfied
REV06574,ORD008177,CUST02208,REST0123,2,Average experience
REV06575,ORD007665,CUST00274,REST0128,4,Worth the money
REV06576,ORD005930,CUST01805,REST0250,3,Excellent taste
REV06577,ORD002954,CUST01230,REST0030,4,Would order again
REV06578,ORD003638,CUST01766,REST0040,3,Very late delivery
REV06579,ORD003907,CUST00202,REST0089,3,Packaging was poor
REV06580,ORD004779,CUST02144,REST0023,5,Delivery was delayed
REV06581,ORD005846,CUST00658,REST0281,4,Amazing food
REV06582,ORD009699,CUST00361,REST0111,5,Delivery was delayed
REV06583,ORD004118,CUST00659,REST0149,1,Would order again
REV06584,ORD007031,CUST01400,REST0144,5,Not satisfied
REV06585,ORD001138,CUST02283,REST0189,5,Would order again
REV06586,ORD002768,CUST01489,REST0042,1,Very late delivery
REV06587,ORD002335,CUST01508,REST0223,5,Excellent taste
REV06588,ORD007707,CUST01279,REST0213,1,Would order again
REV06589,ORD000943,CUST01790,REST0094,5,Delivery was delayed
REV06590,ORD007663,CUST00786,REST0165,5,Average experience
REV06591,ORD002491,CUST01098,REST0267,2,Delivery was delayed
REV06592,ORD009680,CUST00813,REST0001,5,Not satisfied
REV06593,ORD006291,CUST02236,REST0039,3,Excellent taste
REV06594,ORD004936,CUST01196,REST0002,4,Very late delivery
REV06595,ORD003936,CUST00239,REST0083,5,Not satisfied
REV06596,ORD006957,CUST00117,REST0152,1,Packaging was poor
REV06597,ORD002385,CUST01408,REST0030,3,Not satisfied
REV06598,ORD000116,CUST01346,REST0049,2,Very late delivery
REV06599,ORD001864,CUST01698,REST0281,4,Average experience
REV06600,ORD009977,CUST01718,REST0282,3,Excellent taste
REV06601,ORD003120,CUST01275,REST0076,1,Packaging was poor
REV06602,ORD004259,CUST02265,REST0231,1,Amazing food
REV06603,ORD006706,CUST01098,REST0037,5,Packaging was poor
REV06604,ORD000903,CUST01382,REST0107,5,Loved it
REV06605,ORD002820,CUST01879,REST0122,5,Worth the money
REV06606,ORD003823,CUST01556,REST0160,5,Excellent taste
REV06607,ORD008162,CUST00743,REST0139,4,Packaging was poor
REV06608,ORD006891,CUST00033,REST0041,4,Not satisfied
REV06609,ORD009091,CUST01884,REST0106,4,Packaging was poor
REV06610,ORD004700,CUST02027,REST0169,4,Average experience
REV06611,ORD008919,CUST01418,REST0148,5,Not satisfied
REV06612,ORD003803,CUST00152,REST0198,5,Loved it
REV06613,ORD006069,CUST02117,REST0120,1,Very late delivery
REV06614,ORD005811,CUST00314,REST0280,5,Delivery was delayed
REV06615,ORD003537,CUST00273,REST0059,2,Worth the money
REV06616,ORD003826,CUST01133,REST0126,2,Very late delivery
REV06617,ORD008643,CUST01837,REST0021,3,Worth the money
REV06618,ORD008609,CUST02441,REST0027,1,Very late delivery
REV06619,ORD004811,CUST02153,REST0242,2,Excellent taste
REV06620,ORD001947,CUST00744,REST0265,2,Would order again
REV06621,ORD008601,CUST01633,REST0244,1,Would order again
REV06622,ORD007137,CUST00189,REST0015,3,Would order again
REV06623,ORD005336,CUST00926,REST0123,3,Amazing food
REV06624,ORD003489,CUST02182,REST0049,4,Worth the money
REV06625,ORD001611,CUST02422,REST0237,1,Very late delivery
REV06626,ORD007462,CUST02240,REST0284,1,Worth the money
REV06627,ORD008474,CUST01943,REST0243,3,Not satisfied
REV06628,ORD004678,CUST01009,REST0069,4,Delivery was delayed
REV06629,ORD004960,CUST02282,REST0249,4,Not satisfied
REV06630,ORD005868,CUST00524,REST0178,3,Delivery was delayed
REV06631,ORD008764,CUST00178,REST0051,1,Very late delivery
REV06632,ORD004762,CUST00138,REST0119,2,Not satisfied
REV06633,ORD002195,CUST02081,REST0149,2,Excellent taste
REV06634,ORD008004,CUST01448,REST0120,2,Amazing food
REV06635,ORD005702,CUST00363,REST0045,1,Not satisfied
REV06636,ORD005114,CUST01577,REST0164,2,Delivery was delayed
REV06637,ORD000558,CUST01528,REST0074,2,Packaging was poor
REV06638,ORD008066,CUST00716,REST0298,5,Excellent taste
REV06639,ORD005140,CUST01531,REST0216,5,Average experience
REV06640,ORD001208,CUST02232,REST0216,3,Average experience
REV06641,ORD007034,CUST02243,REST0042,4,Loved it
REV06642,ORD007310,CUST00164,REST0100,5,Average experience
REV06643,ORD001511,CUST00075,REST0178,4,Delivery was delayed
REV06644,ORD006770,CUST00890,REST0162,1,Worth the money
REV06645,ORD003830,CUST02015,REST0167,4,Delivery was delayed
REV06646,ORD003733,CUST02357,REST0008,3,Very late delivery
REV06647,ORD007958,CUST02467,REST0211,3,Not satisfied
REV06648,ORD003212,CUST00822,REST0007,2,Would order again
REV06649,ORD003631,CUST00029,REST0152,1,Amazing food
REV06650,ORD001709,CUST02323,REST0249,1,Not satisfied
REV06651,ORD001846,CUST00284,REST0109,4,Not satisfied
REV06652,ORD000267,CUST02125,REST0080,1,Amazing food
REV06653,ORD005986,CUST00917,REST0104,3,Very late delivery
REV06654,ORD001141,CUST00149,REST0226,5,Very late delivery
REV06655,ORD003163,CUST01974,REST0279,2,Delivery was delayed
REV06656,ORD006208,CUST01486,REST0294,4,Worth the money
REV06657,ORD002047,CUST01813,REST0081,1,Delivery was delayed
REV06658,ORD003731,CUST02437,REST0219,4,Delivery was delayed
REV06659,ORD001910,CUST00505,REST0194,1,Amazing food
REV06660,ORD007308,CUST02460,REST0204,2,Amazing food
REV06661,ORD002661,CUST01877,REST0122,1,Very late delivery
REV06662,ORD000657,CUST00563,REST0269,4,Would order again
REV06663,ORD006661,CUST01287,REST0090,3,Very late delivery
REV06664,ORD001308,CUST01874,REST0224,5,Loved it
REV06665,ORD009430,CUST00328,REST0209,5,Packaging was poor
REV06666,ORD000999,CUST00444,REST0243,3,Average experience
REV06667,ORD007433,CUST00922,REST0154,4,Packaging was poor
REV06668,ORD002835,CUST02317,REST0194,1,Amazing food
REV06669,ORD009179,CUST01234,REST0255,1,Very late delivery
REV06670,ORD005881,CUST01627,REST0226,1,Delivery was delayed
REV06671,ORD001238,CUST01931,REST0002,1,Amazing food
REV06672,ORD002152,CUST00234,REST0102,2,Amazing food
REV06673,ORD007920,CUST01401,REST0225,5,Excellent taste
REV06674,ORD009696,CUST01405,REST0083,5,Average experience
REV06675,ORD007190,CUST01147,REST0001,2,Average experience
REV06676,ORD008304,CUST00277,REST0299,1,Delivery was delayed
REV06677,ORD006579,CUST01314,REST0247,1,Worth the money
REV06678,ORD005092,CUST01034,REST0134,3,Excellent taste
REV06679,ORD002187,CUST01181,REST0013,3,Excellent taste
REV06680,ORD001135,CUST00894,REST0062,1,Not satisfied
REV06681,ORD005005,CUST00861,REST0171,3,Very late delivery
REV06682,ORD007975,CUST02101,REST0105,2,Worth the money
REV06683,ORD001304,CUST01379,REST0100,2,Worth the money
REV06684,ORD008469,CUST01636,REST0182,4,Delivery was delayed
REV06685,ORD001628,CUST00002,REST0135,3,Amazing food
REV06686,ORD009282,CUST01307,REST0275,5,Loved it
REV06687,ORD001523,CUST02287,REST0271,1,Very late delivery
REV06688,ORD009811,CUST00966,REST0135,4,Amazing food
REV06689,ORD000359,CUST02147,REST0092,3,Delivery was delayed
REV06690,ORD000139,CUST00667,REST0240,5,Would order again
REV06691,ORD000300,CUST00630,REST0037,5,Amazing food
REV06692,ORD001557,CUST01825,REST0194,3,Excellent taste
REV06693,ORD005100,CUST01435,REST0147,4,Loved it
REV06694,ORD000383,CUST02198,REST0185,5,Would order again
REV06695,ORD008313,CUST02309,REST0108,4,Very late delivery
REV06696,ORD006949,CUST01601,REST0264,3,Packaging was poor
REV06697,ORD004858,CUST01726,REST0096,3,Very late delivery
REV06698,ORD003181,CUST02438,REST0246,2,Amazing food
REV06699,ORD001440,CUST00704,REST0083,1,Would order again
REV06700,ORD007270,CUST02266,REST0217,3,Very late delivery
REV06701,ORD005674,CUST01154,REST0136,3,Loved it
REV06702,ORD000947,CUST01063,REST0049,2,Loved it
REV06703,ORD002391,CUST01516,REST0295,3,Packaging was poor
REV06704,ORD005499,CUST00664,REST0193,4,Excellent taste
REV06705,ORD007074,CUST01954,REST0150,4,Loved it
REV06706,ORD009231,CUST00336,REST0056,3,Loved it
REV06707,ORD002722,CUST02407,REST0286,4,Not satisfied
REV06708,ORD001933,CUST00426,REST0008,4,Would order again
REV06709,ORD007424,CUST02036,REST0170,3,Packaging was poor
REV06710,ORD003237,CUST01524,REST0207,1,Worth the money
REV06711,ORD003141,CUST01075,REST0175,4,Loved it
REV06712,ORD004164,CUST01447,REST0150,5,Very late delivery
REV06713,ORD008889,CUST01959,REST0279,1,Average experience
REV06714,ORD003808,CUST00328,REST0136,3,Excellent taste
REV06715,ORD009480,CUST01797,REST0130,4,Very late delivery
REV06716,ORD006984,CUST00162,REST0129,5,Excellent taste
REV06717,ORD008905,CUST01934,REST0256,1,Worth the money
REV06718,ORD009723,CUST00201,REST0260,1,Excellent taste
REV06719,ORD004155,CUST01832,REST0244,3,Amazing food
REV06720,ORD004173,CUST01360,REST0033,3,Loved it
REV06721,ORD000797,CUST01509,REST0113,2,Would order again
REV06722,ORD002417,CUST01424,REST0218,3,Average experience
REV06723,ORD007171,CUST00746,REST0197,4,Loved it
REV06724,ORD006140,CUST00090,REST0299,2,Excellent taste
REV06725,ORD000786,CUST00123,REST0282,3,Very late delivery
REV06726,ORD007068,CUST00400,REST0202,2,Worth the money
REV06727,ORD003159,CUST00069,REST0169,1,Would order again
REV06728,ORD000124,CUST00707,REST0228,4,Amazing food
REV06729,ORD009458,CUST01463,REST0256,4,Average experience
REV06730,ORD009247,CUST01184,REST0189,5,Very late delivery
REV06731,ORD002173,CUST01968,REST0239,5,Would order again
REV06732,ORD002170,CUST01619,REST0167,2,Not satisfied
REV06733,ORD006881,CUST01917,REST0222,2,Not satisfied
REV06734,ORD004010,CUST02344,REST0100,3,Average experience
REV06735,ORD009297,CUST00892,REST0257,5,Would order again
REV06736,ORD004341,CUST01170,REST0263,4,Delivery was delayed
REV06737,ORD000911,CUST00640,REST0014,3,Amazing food
REV06738,ORD006269,CUST02103,REST0133,3,Would order again
REV06739,ORD007772,CUST00048,REST0194,4,Delivery was delayed
REV06740,ORD002310,CUST00229,REST0261,4,Would order again
REV06741,ORD009659,CUST01149,REST0141,3,Excellent taste
REV06742,ORD003635,CUST01401,REST0072,2,Very late delivery
REV06743,ORD001258,CUST02382,REST0009,2,Loved it
REV06744,ORD006592,CUST00437,REST0261,4,Average experience
REV06745,ORD004459,CUST00322,REST0156,5,Worth the money
REV06746,ORD006134,CUST00763,REST0101,2,Delivery was delayed
REV06747,ORD001179,CUST00874,REST0121,2,Average experience
REV06748,ORD004653,CUST01065,REST0054,5,Would order again
REV06749,ORD006219,CUST00207,REST0089,2,Packaging was poor
REV06750,ORD003651,CUST01901,REST0274,4,Would order again
REV06751,ORD000443,CUST00971,REST0128,1,Excellent taste
REV06752,ORD003416,CUST01433,REST0127,1,Average experience
REV06753,ORD001400,CUST00992,REST0031,1,Average experience
REV06754,ORD001458,CUST02324,REST0067,3,Average experience
REV06755,ORD007525,CUST00689,REST0154,2,Worth the money
REV06756,ORD005745,CUST02465,REST0139,2,Loved it
REV06757,ORD001055,CUST01203,REST0191,2,Delivery was delayed
REV06758,ORD008999,CUST00515,REST0222,1,Packaging was poor
REV06759,ORD003276,CUST02321,REST0122,5,Very late delivery
REV06760,ORD001464,CUST01347,REST0001,3,Worth the money
REV06761,ORD003700,CUST00524,REST0167,1,Amazing food
REV06762,ORD003760,CUST02188,REST0016,2,Loved it
REV06763,ORD000930,CUST00838,REST0062,4,Packaging was poor
REV06764,ORD005512,CUST01874,REST0087,3,Amazing food
REV06765,ORD006469,CUST01052,REST0046,2,Delivery was delayed
REV06766,ORD008413,CUST01844,REST0157,2,Average experience
REV06767,ORD001830,CUST02356,REST0275,3,Delivery was delayed
REV06768,ORD002929,CUST01402,REST0173,2,Not satisfied
REV06769,ORD008296,CUST00551,REST0171,3,Worth the money
REV06770,ORD006539,CUST00609,REST0059,2,Would order again
REV06771,ORD004222,CUST00036,REST0164,2,Not satisfied
REV06772,ORD003547,CUST01366,REST0088,2,Worth the money
REV06773,ORD005599,CUST01607,REST0101,4,Average experience
REV06774,ORD008938,CUST00976,REST0163,3,Excellent taste
REV06775,ORD007319,CUST02380,REST0096,2,Amazing food
REV06776,ORD008351,CUST01129,REST0232,5,Worth the money
REV06777,ORD002012,CUST00556,REST0275,4,Amazing food
REV06778,ORD000914,CUST01689,REST0117,4,Excellent taste
REV06779,ORD008249,CUST01506,REST0021,5,Loved it
REV06780,ORD007266,CUST02217,REST0015,1,Average experience
REV06781,ORD003220,CUST00185,REST0093,2,Very late delivery
REV06782,ORD002607,CUST00993,REST0166,1,Delivery was delayed
REV06783,ORD003265,CUST02018,REST0266,1,Very late delivery
REV06784,ORD004929,CUST01404,REST0247,2,Would order again
REV06785,ORD008662,CUST02017,REST0260,1,Packaging was poor
REV06786,ORD006565,CUST01921,REST0286,4,Amazing food
REV06787,ORD008130,CUST01961,REST0275,2,Delivery was delayed
REV06788,ORD000007,CUST01250,REST0284,1,Loved it
REV06789,ORD002981,CUST00561,REST0127,2,Average experience
REV06790,ORD006584,CUST01467,REST0093,5,Very late delivery
REV06791,ORD003362,CUST00739,REST0124,3,Average experience
REV06792,ORD004775,CUST01310,REST0077,3,Loved it
REV06793,ORD001944,CUST00722,REST0025,3,Not satisfied
REV06794,ORD007453,CUST01492,REST0187,5,Average experience
REV06795,ORD005500,CUST02104,REST0237,3,Excellent taste
REV06796,ORD001636,CUST00935,REST0238,2,Loved it
REV06797,ORD001142,CUST00773,REST0116,1,Amazing food
REV06798,ORD002042,CUST01155,REST0300,5,Packaging was poor
REV06799,ORD006704,CUST00086,REST0105,1,Not satisfied
REV06800,ORD007819,CUST02486,REST0215,5,Packaging was poor
REV06801,ORD002071,CUST01003,REST0233,5,Not satisfied
REV06802,ORD003135,CUST00365,REST0034,4,Packaging was poor
REV06803,ORD005161,CUST01614,REST0062,3,Excellent taste
REV06804,ORD008332,CUST01977,REST0085,2,Packaging was poor
REV06805,ORD005276,CUST00181,REST0077,1,Packaging was poor
REV06806,ORD002243,CUST00542,REST0229,2,Excellent taste
REV06807,ORD001475,CUST01266,REST0077,5,Delivery was delayed
REV06808,ORD008591,CUST01400,REST0226,2,Delivery was delayed
REV06809,ORD001890,CUST01829,REST0276,5,Excellent taste
REV06810,ORD003436,CUST00438,REST0250,1,Packaging was poor
REV06811,ORD007594,CUST01433,REST0198,5,Excellent taste
REV06812,ORD007746,CUST00778,REST0110,1,Would order again
REV06813,ORD003706,CUST00357,REST0157,3,Loved it
REV06814,ORD002022,CUST01179,REST0169,4,Amazing food
REV06815,ORD004021,CUST01210,REST0123,1,Amazing food
REV06816,ORD008831,CUST01622,REST0016,1,Delivery was delayed
REV06817,ORD008444,CUST02492,REST0163,2,Worth the money
REV06818,ORD003501,CUST02458,REST0287,5,Amazing food
REV06819,ORD002659,CUST01316,REST0013,1,Amazing food
REV06820,ORD008457,CUST01492,REST0128,3,Worth the money
REV06821,ORD006889,CUST01562,REST0054,1,Not satisfied
REV06822,ORD001131,CUST00193,REST0209,5,Loved it
REV06823,ORD005558,CUST01214,REST0167,5,Packaging was poor
REV06824,ORD007359,CUST01544,REST0148,5,Delivery was delayed
REV06825,ORD001820,CUST01708,REST0224,1,Average experience
REV06826,ORD007539,CUST02272,REST0054,2,Packaging was poor
REV06827,ORD009387,CUST00397,REST0262,1,Worth the money
REV06828,ORD004319,CUST01354,REST0118,3,Delivery was delayed
REV06829,ORD009605,CUST02083,REST0048,4,Very late delivery
REV06830,ORD004145,CUST00944,REST0261,3,Worth the money
REV06831,ORD004670,CUST00138,REST0012,1,Delivery was delayed
REV06832,ORD001237,CUST01612,REST0183,2,Very late delivery
REV06833,ORD005477,CUST01389,REST0261,3,Amazing food
REV06834,ORD009837,CUST02397,REST0185,2,Would order again
REV06835,ORD001857,CUST02141,REST0082,5,Not satisfied
REV06836,ORD002283,CUST00220,REST0201,5,Loved it
REV06837,ORD008694,CUST02064,REST0074,5,Packaging was poor
REV06838,ORD009321,CUST01435,REST0182,3,Worth the money
REV06839,ORD004094,CUST00766,REST0060,1,Average experience
REV06840,ORD007062,CUST00932,REST0011,1,Very late delivery
REV06841,ORD005201,CUST00421,REST0233,3,Worth the money
REV06842,ORD006402,CUST01387,REST0236,2,Packaging was poor
REV06843,ORD009930,CUST01460,REST0288,1,Worth the money
REV06844,ORD003422,CUST01117,REST0137,5,Would order again
REV06845,ORD009270,CUST01381,REST0231,1,Excellent taste
REV06846,ORD000387,CUST01592,REST0238,2,Average experience
REV06847,ORD008549,CUST01036,REST0201,4,Delivery was delayed
REV06848,ORD001629,CUST00759,REST0035,3,Excellent taste
REV06849,ORD003586,CUST00738,REST0126,5,Worth the money
REV06850,ORD007413,CUST00768,REST0013,3,Packaging was poor
REV06851,ORD002715,CUST01243,REST0219,2,Would order again
REV06852,ORD007172,CUST02259,REST0297,2,Excellent taste
REV06853,ORD008436,CUST00634,REST0193,3,Average experience
REV06854,ORD009322,CUST02381,REST0232,3,Not satisfied
REV06855,ORD005660,CUST00726,REST0189,3,Average experience
REV06856,ORD003190,CUST01188,REST0231,4,Worth the money
REV06857,ORD009969,CUST00996,REST0215,3,Not satisfied
REV06858,ORD004306,CUST01399,REST0198,2,Not satisfied
REV06859,ORD000910,CUST01502,REST0199,5,Not satisfied
REV06860,ORD005386,CUST00661,REST0179,4,Very late delivery
REV06861,ORD001997,CUST02046,REST0155,5,Average experience
REV06862,ORD001867,CUST01296,REST0140,3,Worth the money
REV06863,ORD001843,CUST00082,REST0126,5,Loved it
REV06864,ORD002498,CUST01254,REST0202,2,Loved it
REV06865,ORD000202,CUST00304,REST0235,1,Average experience
REV06866,ORD007906,CUST00070,REST0252,1,Worth the money
REV06867,ORD007725,CUST00369,REST0117,4,Worth the money
REV06868,ORD005055,CUST00102,REST0136,3,Excellent taste
REV06869,ORD005890,CUST01185,REST0165,5,Excellent taste
REV06870,ORD004007,CUST01137,REST0038,2,Worth the money
REV06871,ORD009902,CUST01150,REST0078,3,Packaging was poor
REV06872,ORD002703,CUST02117,REST0036,1,Delivery was delayed
REV06873,ORD003450,CUST01013,REST0198,4,Worth the money
REV06874,ORD000332,CUST00606,REST0033,1,Loved it
REV06875,ORD007140,CUST01408,REST0164,2,Loved it
REV06876,ORD008961,CUST01983,REST0197,5,Loved it
REV06877,ORD009820,CUST00064,REST0090,3,Delivery was delayed
REV06878,ORD007177,CUST00598,REST0275,1,Amazing food
REV06879,ORD002460,CUST00729,REST0267,5,Delivery was delayed
REV06880,ORD001775,CUST02284,REST0009,2,Worth the money
REV06881,ORD006629,CUST01808,REST0112,4,Excellent taste
REV06882,ORD007597,CUST00019,REST0246,5,Very late delivery
REV06883,ORD007987,CUST01903,REST0145,5,Would order again
REV06884,ORD002687,CUST00425,REST0160,1,Delivery was delayed
REV06885,ORD009148,CUST02310,REST0106,4,Not satisfied
REV06886,ORD000990,CUST01736,REST0187,3,Worth the money
REV06887,ORD009047,CUST00588,REST0109,3,Amazing food
REV06888,ORD008349,CUST00291,REST0140,3,Excellent taste
REV06889,ORD008876,CUST01920,REST0132,4,Worth the money
REV06890,ORD008551,CUST01850,REST0234,5,Average experience
REV06891,ORD005807,CUST01632,REST0196,3,Excellent taste
REV06892,ORD008734,CUST01751,REST0156,5,Packaging was poor
REV06893,ORD008698,CUST00124,REST0242,2,Loved it
REV06894,ORD006575,CUST01232,REST0160,3,Very late delivery
REV06895,ORD003053,CUST01773,REST0264,5,Delivery was delayed
REV06896,ORD008638,CUST01233,REST0069,2,Very late delivery
REV06897,ORD005463,CUST01911,REST0205,5,Loved it
REV06898,ORD000174,CUST01117,REST0003,3,Very late delivery
REV06899,ORD004955,CUST01717,REST0115,3,Excellent taste
REV06900,ORD004616,CUST00638,REST0108,2,Loved it
REV06901,ORD003322,CUST01827,REST0046,5,Would order again
REV06902,ORD007066,CUST00874,REST0155,4,Not satisfied
REV06903,ORD006247,CUST01343,REST0289,4,Excellent taste
REV06904,ORD006746,CUST00718,REST0166,2,Loved it
REV06905,ORD003373,CUST01847,REST0230,3,Average experience
REV06906,ORD006049,CUST01029,REST0117,2,Delivery was delayed
REV06907,ORD003312,CUST00973,REST0112,3,Not satisfied
REV06908,ORD007417,CUST01822,REST0239,2,Average experience
REV06909,ORD007294,CUST01115,REST0070,4,Delivery was delayed
REV06910,ORD007585,CUST00917,REST0046,1,Very late delivery
REV06911,ORD009378,CUST00854,REST0160,2,Very late delivery
REV06912,ORD008812,CUST00113,REST0197,4,Delivery was delayed
REV06913,ORD008161,CUST00362,REST0197,1,Excellent taste
REV06914,ORD004680,CUST01157,REST0028,5,Delivery was delayed
REV06915,ORD003404,CUST02365,REST0046,3,Amazing food
REV06916,ORD000019,CUST01084,REST0092,3,Loved it
REV06917,ORD003692,CUST00114,REST0124,4,Amazing food
REV06918,ORD008655,CUST02389,REST0119,5,Average experience
REV06919,ORD004097,CUST00035,REST0187,2,Loved it
REV06920,ORD003629,CUST00568,REST0004,3,Amazing food
REV06921,ORD008863,CUST00426,REST0112,1,Amazing food
REV06922,ORD002175,CUST01299,REST0016,4,Average experience
REV06923,ORD001357,CUST01664,REST0060,4,Would order again
REV06924,ORD005003,CUST01685,REST0233,3,Would order again
REV06925,ORD007392,CUST01328,REST0133,1,Excellent taste
REV06926,ORD006923,CUST01954,REST0005,4,Amazing food
REV06927,ORD005824,CUST00534,REST0008,2,Amazing food
REV06928,ORD009503,CUST02445,REST0245,1,Loved it
REV06929,ORD005671,CUST00752,REST0259,4,Packaging was poor
REV06930,ORD003113,CUST00002,REST0014,2,Loved it
REV06931,ORD000183,CUST02011,REST0121,3,Delivery was delayed
REV06932,ORD003643,CUST00082,REST0041,3,Loved it
REV06933,ORD008858,CUST02184,REST0046,1,Not satisfied
REV06934,ORD001813,CUST00685,REST0220,1,Excellent taste
REV06935,ORD007876,CUST00912,REST0001,2,Loved it
REV06936,ORD008498,CUST01248,REST0247,1,Excellent taste
REV06937,ORD004913,CUST01970,REST0275,2,Would order again
REV06938,ORD005669,CUST01740,REST0135,4,Excellent taste
