order_id,customer_id,restaurant_id,partner_id,order_date,order_time,order_amount,delivery_fee,discount,final_amount,payment_id,status,delivery_time_minutes
ORD006824,CUST01837,REST0045,PART0009,2026-06-11,03:14:25,679,83,156,606,PAY006824,Delayed,87
ORD006825,CUST02200,REST0043,PART0001,2025-10-15,13:11:18,193,39,54,178,PAY006825,Delivered,20
ORD006826,CUST01636,REST0210,PART0024,2025-11-04,11:51:48,570,41,107,504,PAY006826,Delivered,74
ORD006827,CUST02095,REST0208,PART0066,2025-10-18,16:54:52,176,85,45,216,PAY006827,Delivered,54
ORD006828,CUST00285,REST0201,PART0037,2026-03-10,08:44:31,1592,94,457,1229,PAY006828,Delivered,78
ORD006829,CUST00015,REST0076,PART0076,2026-05-24,16:33:01,1743,72,353,1462,PAY006829,Delivered,35
ORD006830,CUST00546,REST0294,PART0030,2025-09-18,06:43:09,277,30,19,288,PAY006830,Delayed,61
ORD006831,CUST01343,REST0300,PART0041,2025-11-23,18:34:34,904,45,233,716,PAY006831,Delayed,76
ORD006832,CUST01616,REST0060,PART0097,2025-09-16,01:34:08,1363,79,202,1240,PAY006832,Delivered,36
ORD006833,CUST00871,REST0272,PART0007,2026-03-05,11:23:22,429,97,48,478,PAY006833,Delivered,29
ORD006834,CUST00474,REST0225,PART0119,2025-11-20,06:59:05,1714,80,45,1749,PAY006834,Delivered,52
ORD006835,CUST00906,REST0152,PART0144,2026-03-03,17:06:35,961,22,276,707,PAY006835,Delivered,63
ORD006836,CUST01325,REST0005,PART0117,2025-12-09,14:15:59,1326,34,249,1111,PAY006836,Delayed,85
ORD006837,CUST00912,REST0060,PART0082,2026-06-12,14:10:45,344,36,26,354,PAY006837,Cancelled,43
ORD006838,CUST00423,REST0251,PART0074,2025-08-17,10:16:27,1171,68,88,1151,PAY006838,Delivered,24
ORD006839,CUST01428,REST0054,PART0077,2025-08-24,08:00:34,1869,48,463,1454,PAY006839,Delayed,28
ORD006840,CUST01673,REST0197,PART0136,2025-08-17,02:58:17,723,91,187,627,PAY006840,Delayed,88
ORD006841,CUST01860,REST0099,PART0034,2025-08-17,04:58:44,532,44,156,420,PAY006841,Delivered,71
ORD006842,CUST02154,REST0149,PART0106,2026-05-21,10:51:38,955,24,81,898,PAY006842,Delayed,42
ORD006843,CUST00279,REST0073,PART0017,2026-04-28,15:08:22,900,65,8,957,PAY006843,Delivered,87
ORD006844,CUST02416,REST0179,PART0034,2025-07-19,12:55:23,687,95,183,599,PAY006844,Delivered,56
ORD006845,CUST00970,REST0004,PART0022,2025-09-12,12:19:27,1962,63,374,1651,PAY006845,Delivered,88
ORD006846,CUST00238,REST0173,PART0075,2026-02-11,02:24:34,897,54,249,702,PAY006846,Delayed,47
ORD006847,CUST00411,REST0134,PART0081,2025-12-29,16:05:55,1538,95,290,1343,PAY006847,Cancelled,33
ORD006848,CUST02066,REST0280,PART0122,2026-01-23,13:36:30,430,24,52,402,PAY006848,Delivered,15
ORD006849,CUST01760,REST0012,PART0074,2026-06-29,10:32:07,299,51,81,269,PAY006849,Delayed,31
ORD006850,CUST00139,REST0147,PART0105,2025-08-21,02:13:49,439,32,1,470,PAY006850,Cancelled,84
ORD006851,CUST00332,REST0021,PART0016,2026-07-14,02:47:28,1115,65,73,1107,PAY006851,Delayed,82
ORD006852,CUST01228,REST0090,PART0089,2026-05-20,10:34:51,1278,75,160,1193,PAY006852,Delivered,57
ORD006853,CUST00583,REST0094,PART0043,2026-05-26,01:48:56,1592,86,196,1482,PAY006853,Delivered,22
ORD006854,CUST00388,REST0236,PART0023,2026-04-13,01:52:38,1802,54,290,1566,PAY006854,Delivered,17
ORD006855,CUST00880,REST0074,PART0056,2026-03-24,21:18:28,1915,68,509,1474,PAY006855,Delivered,67
ORD006856,CUST00038,REST0195,PART0065,2025-09-13,05:29:15,1860,24,476,1408,PAY006856,Delivered,81
ORD006857,CUST02149,REST0097,PART0144,2025-08-05,04:28:52,440,50,85,405,PAY006857,Delivered,88
ORD006858,CUST00569,REST0028,PART0078,2025-07-17,01:14:47,319,79,46,352,PAY006858,Delivered,74
ORD006859,CUST02135,REST0101,PART0002,2026-01-15,05:46:12,197,25,19,203,PAY006859,Delivered,72
ORD006860,CUST01019,REST0088,PART0093,2025-09-23,04:53:34,415,79,112,382,PAY006860,Delivered,58
ORD006861,CUST01258,REST0111,PART0143,2025-07-28,22:26:05,1268,40,235,1073,PAY006861,Delayed,44
ORD006862,CUST00661,REST0066,PART0087,2025-09-06,01:56:47,1576,70,390,1256,PAY006862,Delivered,22
ORD006863,CUST02169,REST0108,PART0117,2025-11-06,10:03:05,1935,46,311,1670,PAY006863,Delivered,45
ORD006864,CUST00293,REST0134,PART0106,2026-06-08,20:31:31,1983,49,2,2030,PAY006864,Delayed,47
ORD006865,CUST01020,REST0272,PART0015,2025-12-05,16:18:28,1138,66,15,1189,PAY006865,Delayed,56
ORD006866,CUST01292,REST0085,PART0016,2026-04-05,20:06:16,1991,30,554,1467,PAY006866,Delayed,42
ORD006867,CUST00496,REST0011,PART0071,2026-04-08,12:37:19,1163,33,22,1174,PAY006867,Delivered,49
ORD006868,CUST00178,REST0299,PART0139,2026-07-07,18:57:03,596,24,93,527,PAY006868,Delivered,21
ORD006869,CUST00169,REST0297,PART0105,2026-06-02,07:43:45,1353,50,130,1273,PAY006869,Cancelled,17
ORD006870,CUST01195,REST0270,PART0101,2026-04-14,02:07:09,1134,71,257,948,PAY006870,Delivered,62
ORD006871,CUST00667,REST0180,PART0048,2025-12-01,23:36:28,1217,58,79,1196,PAY006871,Delivered,74
ORD006872,CUST01916,REST0172,PART0094,2026-03-31,21:54:16,949,86,180,855,PAY006872,Delayed,70
ORD006873,CUST00719,REST0254,PART0127,2026-02-23,09:11:34,788,38,148,678,PAY006873,Delivered,58
ORD006874,CUST00600,REST0185,PART0034,2025-08-19,05:32:21,327,97,26,398,PAY006874,Delivered,67
ORD006875,CUST00564,REST0096,PART0045,2025-07-31,22:37:31,789,98,71,816,PAY006875,Delivered,26
ORD006876,CUST00716,REST0098,PART0131,2025-09-18,09:46:06,939,27,181,785,PAY006876,Cancelled,28
ORD006877,CUST01179,REST0093,PART0006,2026-06-28,00:02:03,1271,77,38,1310,PAY006877,Delivered,43
ORD006878,CUST00903,REST0062,PART0046,2025-11-13,13:01:59,1084,83,230,937,PAY006878,Delayed,47
ORD006879,CUST02120,REST0197,PART0055,2025-11-21,10:56:09,743,95,62,776,PAY006879,Cancelled,63
ORD006880,CUST01439,REST0105,PART0056,2025-08-24,01:35:31,289,82,43,328,PAY006880,Delivered,74
ORD006881,CUST01917,REST0222,PART0056,2025-07-31,08:45:35,1443,58,247,1254,PAY006881,Delayed,22
ORD006882,CUST02087,REST0074,PART0117,2026-02-27,14:28:24,805,88,91,802,PAY006882,Delivered,70
ORD006883,CUST01591,REST0035,PART0089,2025-08-17,05:18:37,764,100,203,661,PAY006883,Delivered,85
ORD006884,CUST00117,REST0126,PART0126,2025-07-31,14:05:11,1152,48,325,875,PAY006884,Delivered,80
ORD006885,CUST01278,REST0065,PART0146,2026-03-11,20:04:24,1230,33,137,1126,PAY006885,Delayed,82
ORD006886,CUST01679,REST0059,PART0006,2025-07-16,07:46:41,986,88,239,835,PAY006886,Delivered,73
ORD006887,CUST00322,REST0051,PART0089,2026-05-31,06:04:20,198,60,25,233,PAY006887,Delivered,60
ORD006888,CUST02023,REST0154,PART0140,2026-07-09,12:35:29,1795,32,44,1783,PAY006888,Delivered,30
ORD006889,CUST01562,REST0054,PART0023,2025-09-28,21:40:28,1217,71,310,978,PAY006889,Delayed,62
ORD006890,CUST00263,REST0250,PART0019,2026-05-18,20:51:47,1230,97,14,1313,PAY006890,Delivered,79
ORD006891,CUST00033,REST0041,PART0048,2025-09-20,05:41:42,1857,36,467,1426,PAY006891,Delivered,68
ORD006892,CUST01663,REST0087,PART0067,2026-06-29,14:57:40,587,34,91,530,PAY006892,Delivered,38
ORD006893,CUST00284,REST0050,PART0104,2025-12-15,00:54:35,949,26,191,784,PAY006893,Delivered,76
ORD006894,CUST01089,REST0127,PART0086,2026-06-01,07:48:29,1399,21,175,1245,PAY006894,Delivered,34
ORD006895,CUST00276,REST0153,PART0115,2026-01-22,16:16:45,1944,90,128,1906,PAY006895,Delayed,25
ORD006896,CUST00537,REST0127,PART0045,2025-08-27,00:07:23,1653,20,354,1319,PAY006896,Delivered,78
ORD006897,CUST00517,REST0175,PART0116,2025-10-28,01:29:27,215,80,31,264,PAY006897,Delivered,61
ORD006898,CUST00742,REST0123,PART0010,2026-03-03,16:24:09,1853,37,123,1767,PAY006898,Delivered,40
ORD006899,CUST00252,REST0167,PART0105,2025-11-06,10:06:06,1191,98,288,1001,PAY006899,Delivered,47
ORD006900,CUST00564,REST0041,PART0015,2026-03-12,06:03:45,1942,30,453,1519,PAY006900,Delivered,50
ORD006901,CUST02151,REST0198,PART0117,2026-06-06,05:47:51,579,28,18,589,PAY006901,Delivered,17
ORD006902,CUST02190,REST0108,PART0090,2026-02-05,13:16:58,1309,88,253,1144,PAY006902,Delivered,17
ORD006903,CUST00777,REST0056,PART0141,2025-08-13,01:55:43,766,57,92,731,PAY006903,Delivered,28
ORD006904,CUST01198,REST0227,PART0001,2026-06-04,06:45:01,344,39,45,338,PAY006904,Delivered,88
ORD006905,CUST00424,REST0121,PART0092,2026-03-11,04:54:51,1173,44,131,1086,PAY006905,Delivered,17
ORD006906,CUST01687,REST0131,PART0124,2025-11-03,17:00:36,719,20,115,624,PAY006906,Delivered,29
ORD006907,CUST02406,REST0139,PART0050,2025-09-08,01:47:12,1862,69,133,1798,PAY006907,Delivered,67
ORD006908,CUST00362,REST0152,PART0086,2025-08-10,11:06:00,1563,34,97,1500,PAY006908,Delivered,44
ORD006909,CUST00035,REST0240,PART0035,2026-01-11,19:04:51,726,90,166,650,PAY006909,Delayed,17
ORD006910,CUST01421,REST0266,PART0071,2026-03-08,15:41:04,1715,88,256,1547,PAY006910,Delivered,57
ORD006911,CUST00542,REST0083,PART0114,2026-06-12,06:41:35,767,26,45,748,PAY006911,Delivered,76
ORD006912,CUST00393,REST0284,PART0014,2025-10-25,05:00:06,1554,20,66,1508,PAY006912,Delivered,69
ORD006913,CUST01376,REST0091,PART0115,2025-09-15,08:48:38,1940,82,129,1893,PAY006913,Delivered,90
ORD006914,CUST01111,REST0180,PART0032,2026-03-23,03:18:40,1688,56,130,1614,PAY006914,Delivered,90
ORD006915,CUST01218,REST0074,PART0017,2026-05-13,15:20:12,980,76,250,806,PAY006915,Delivered,15
ORD006916,CUST00855,REST0142,PART0076,2026-04-14,01:43:51,543,21,106,458,PAY006916,Delivered,40
ORD006917,CUST02126,REST0132,PART0043,2026-02-01,04:55:41,360,22,87,295,PAY006917,Delivered,57
ORD006918,CUST00759,REST0118,PART0118,2025-08-22,13:41:49,1942,64,276,1730,PAY006918,Delivered,45
ORD006919,CUST01869,REST0065,PART0080,2026-01-25,00:43:11,581,53,144,490,PAY006919,Delivered,81
ORD006920,CUST00794,REST0085,PART0042,2026-03-08,18:37:43,1215,99,260,1054,PAY006920,Delivered,57
ORD006921,CUST00746,REST0230,PART0115,2025-10-11,03:41:01,839,23,47,815,PAY006921,Delivered,48
ORD006922,CUST00789,REST0118,PART0133,2026-04-09,20:02:09,1460,94,3,1551,PAY006922,Delivered,47
ORD006923,CUST01954,REST0005,PART0087,2025-11-03,10:02:23,1940,34,224,1750,PAY006923,Delivered,82
ORD006924,CUST00576,REST0084,PART0047,2025-07-28,16:22:04,1951,82,343,1690,PAY006924,Delivered,25
ORD006925,CUST01251,REST0007,PART0039,2025-12-16,00:29:05,1631,25,17,1639,PAY006925,Delivered,42
ORD006926,CUST00927,REST0280,PART0123,2026-06-12,04:27:56,422,26,24,424,PAY006926,Delivered,41
ORD006927,CUST00861,REST0184,PART0009,2025-11-24,18:18:34,767,67,196,638,PAY006927,Delivered,21
ORD006928,CUST01685,REST0123,PART0140,2026-03-31,12:07:16,348,60,84,324,PAY006928,Cancelled,40
ORD006929,CUST00774,REST0209,PART0087,2025-09-17,11:15:31,1000,92,143,949,PAY006929,Delivered,79
ORD006930,CUST01246,REST0037,PART0148,2026-04-12,02:48:40,1646,99,471,1274,PAY006930,Delivered,76
ORD006931,CUST00468,REST0113,PART0080,2026-01-15,19:18:19,1572,61,436,1197,PAY006931,Delivered,52
ORD006932,CUST00662,REST0200,PART0128,2026-05-26,22:03:47,1636,61,126,1571,PAY006932,Delivered,78
ORD006933,CUST01277,REST0080,PART0139,2026-01-07,23:28:35,1156,60,297,919,PAY006933,Delivered,41
ORD006934,CUST01614,REST0056,PART0102,2025-12-02,13:36:07,1181,89,268,1002,PAY006934,Delivered,68
ORD006935,CUST00757,REST0263,PART0009,2026-01-29,20:51:32,620,51,76,595,PAY006935,Delivered,25
ORD006936,CUST00461,REST0195,PART0131,2025-11-12,05:38:07,844,53,187,710,PAY006936,Delayed,37
ORD006937,CUST00024,REST0183,PART0067,2025-11-07,06:50:19,1390,79,233,1236,PAY006937,Cancelled,88
ORD006938,CUST00130,REST0220,PART0096,2026-03-27,00:45:17,1531,53,452,1132,PAY006938,Delivered,49
ORD006939,CUST00744,REST0218,PART0124,2026-04-16,06:59:45,962,65,48,979,PAY006939,Delivered,50
ORD006940,CUST01461,REST0116,PART0090,2026-05-28,14:46:07,1975,22,469,1528,PAY006940,Cancelled,27
ORD006941,CUST01693,REST0085,PART0145,2025-12-19,00:15:33,658,53,93,618,PAY006941,Delayed,42
ORD006942,CUST01729,REST0170,PART0028,2025-12-25,13:33:03,768,96,83,781,PAY006942,Delivered,57
ORD006943,CUST00216,REST0154,PART0125,2026-05-25,15:15:32,464,39,54,449,PAY006943,Delivered,66
ORD006944,CUST01833,REST0210,PART0094,2026-07-12,14:39:12,850,92,218,724,PAY006944,Delivered,70
ORD006945,CUST02246,REST0112,PART0059,2025-10-15,13:18:59,493,54,144,403,PAY006945,Delivered,53
ORD006946,CUST01990,REST0297,PART0099,2026-05-20,16:48:30,349,59,48,360,PAY006946,Delivered,89
ORD006947,CUST01523,REST0085,PART0026,2026-06-10,05:32:57,1192,95,76,1211,PAY006947,Delivered,51
ORD006948,CUST01388,REST0082,PART0013,2025-11-13,08:55:12,608,80,54,634,PAY006948,Delivered,81
ORD006949,CUST01601,REST0264,PART0108,2026-03-31,23:44:31,322,30,89,263,PAY006949,Delivered,72
ORD006950,CUST02148,REST0224,PART0135,2025-11-20,02:00:52,1964,53,458,1559,PAY006950,Delivered,72
ORD006951,CUST00260,REST0273,PART0023,2025-10-06,00:14:05,418,20,58,380,PAY006951,Delivered,27
ORD006952,CUST00470,REST0281,PART0037,2025-10-17,17:06:14,1413,52,128,1337,PAY006952,Cancelled,65
ORD006953,CUST00233,REST0059,PART0088,2026-01-11,09:17:46,1182,79,351,910,PAY006953,Delivered,44
ORD006954,CUST00086,REST0180,PART0070,2025-09-11,23:58:16,1288,79,137,1230,PAY006954,Delayed,24
ORD006955,CUST02389,REST0154,PART0137,2026-04-15,08:24:49,282,94,74,302,PAY006955,Cancelled,55
ORD006956,CUST01600,REST0041,PART0080,2025-09-14,12:32:19,1135,56,86,1105,PAY006956,Delivered,31
ORD006957,CUST00117,REST0152,PART0092,2025-07-30,12:46:15,1980,76,317,1739,PAY006957,Delivered,25
ORD006958,CUST01348,REST0257,PART0145,2025-08-16,02:20:55,1859,41,536,1364,PAY006958,Delivered,42
ORD006959,CUST00203,REST0121,PART0089,2025-08-08,01:21:49,211,91,14,288,PAY006959,Delivered,72
ORD006960,CUST02321,REST0060,PART0010,2026-03-01,11:23:43,608,31,142,497,PAY006960,Cancelled,18
ORD006961,CUST00150,REST0062,PART0039,2026-06-21,02:42:11,517,52,102,467,PAY006961,Delivered,84
ORD006962,CUST01875,REST0092,PART0103,2025-08-30,23:00:16,681,92,147,626,PAY006962,Delayed,44
ORD006963,CUST02098,REST0037,PART0003,2025-09-11,14:16:08,1485,62,26,1521,PAY006963,Delivered,85
ORD006964,CUST01100,REST0067,PART0149,2025-08-27,01:23:27,1045,76,27,1094,PAY006964,Delayed,60
ORD006965,CUST01320,REST0143,PART0012,2026-01-06,14:01:53,1376,22,109,1289,PAY006965,Delivered,64
ORD006966,CUST00911,REST0185,PART0146,2025-09-03,05:13:11,456,87,40,503,PAY006966,Delivered,79
ORD006967,CUST01988,REST0204,PART0021,2025-09-12,05:37:07,1805,88,514,1379,PAY006967,Delivered,83
ORD006968,CUST01157,REST0039,PART0045,2026-04-22,22:29:38,728,86,177,637,PAY006968,Delivered,25
ORD006969,CUST01555,REST0018,PART0090,2025-08-13,18:19:20,637,56,145,548,PAY006969,Delivered,41
ORD006970,CUST01900,REST0074,PART0058,2025-11-02,22:39:07,236,70,18,288,PAY006970,Delivered,57
ORD006971,CUST01563,REST0046,PART0029,2026-05-11,10:07:48,951,54,107,898,PAY006971,Delivered,46
ORD006972,CUST00237,REST0165,PART0121,2025-11-22,11:02:37,1778,88,485,1381,PAY006972,Delivered,28
ORD006973,CUST01148,REST0255,PART0096,2026-04-09,07:51:39,481,99,129,451,PAY006973,Delivered,53
ORD006974,CUST02330,REST0221,PART0066,2025-11-17,11:56:44,1159,25,26,1158,PAY006974,Delivered,67
ORD006975,CUST02499,REST0144,PART0132,2026-02-26,04:58:57,696,68,146,618,PAY006975,Delivered,46
ORD006976,CUST01659,REST0023,PART0032,2025-10-17,03:48:04,1932,100,360,1672,PAY006976,Delivered,70
ORD006977,CUST01695,REST0233,PART0113,2026-04-21,08:00:24,1180,63,283,960,PAY006977,Delayed,82
ORD006978,CUST00562,REST0158,PART0116,2026-01-19,06:35:56,831,49,187,693,PAY006978,Delivered,58
ORD006979,CUST00930,REST0201,PART0020,2026-01-01,07:24:24,1405,46,21,1430,PAY006979,Cancelled,88
ORD006980,CUST02220,REST0204,PART0029,2025-12-22,10:09:20,924,22,126,820,PAY006980,Delivered,62
ORD006981,CUST00776,REST0202,PART0137,2025-09-01,20:40:45,1950,56,135,1871,PAY006981,Delivered,40
ORD006982,CUST00896,REST0232,PART0021,2026-07-12,08:50:20,1658,87,4,1741,PAY006982,Delivered,74
ORD006983,CUST02205,REST0279,PART0006,2026-03-23,11:12:21,1276,75,164,1187,PAY006983,Delivered,73
ORD006984,CUST00162,REST0129,PART0106,2026-04-01,18:30:49,975,34,75,934,PAY006984,Delivered,58
ORD006985,CUST01779,REST0200,PART0057,2026-04-03,01:56:12,818,68,81,805,PAY006985,Delivered,64
ORD006986,CUST00465,REST0107,PART0037,2026-02-15,15:55:31,950,44,282,712,PAY006986,Delivered,32
ORD006987,CUST00750,REST0050,PART0015,2026-04-25,12:06:37,581,27,72,536,PAY006987,Delivered,44
ORD006988,CUST00762,REST0016,PART0078,2026-03-01,11:16:50,1367,93,281,1179,PAY006988,Cancelled,83
ORD006989,CUST00189,REST0048,PART0045,2025-11-10,17:43:30,1617,47,255,1409,PAY006989,Delivered,44
ORD006990,CUST02331,REST0112,PART0127,2026-07-15,07:19:50,836,77,213,700,PAY006990,Delivered,75
ORD006991,CUST00733,REST0067,PART0034,2026-04-17,15:11:00,1372,20,41,1351,PAY006991,Delivered,34
ORD006992,CUST01819,REST0008,PART0074,2025-10-05,17:00:27,289,49,26,312,PAY006992,Delivered,56
ORD006993,CUST02263,REST0165,PART0013,2026-06-29,01:17:32,1957,54,7,2004,PAY006993,Delivered,75
ORD006994,CUST00926,REST0080,PART0138,2026-01-16,00:35:57,1382,30,41,1371,PAY006994,Delivered,32
ORD006995,CUST01279,REST0123,PART0140,2026-03-28,01:50:54,1938,72,432,1578,PAY006995,Delivered,33
ORD006996,CUST00978,REST0281,PART0004,2025-07-29,09:10:03,1298,48,44,1302,PAY006996,Delivered,17
ORD006997,CUST00964,REST0223,PART0117,2025-12-04,16:28:08,661,91,50,702,PAY006997,Cancelled,40
ORD006998,CUST02044,REST0212,PART0020,2025-09-15,00:45:58,762,27,72,717,PAY006998,Delivered,51
ORD006999,CUST01309,REST0275,PART0028,2025-12-15,00:15:31,1970,73,89,1954,PAY006999,Delivered,79
ORD007000,CUST01631,REST0148,PART0039,2025-09-28,14:35:42,1471,29,5,1495,PAY007000,Delayed,89
ORD007001,CUST02009,REST0259,PART0149,2025-11-27,06:13:23,486,50,16,520,PAY007001,Delivered,58
ORD007002,CUST00603,REST0022,PART0017,2025-08-10,21:28:20,1339,46,329,1056,PAY007002,Delivered,19
ORD007003,CUST00308,REST0004,PART0124,2025-08-04,05:41:11,1377,86,352,1111,PAY007003,Delivered,35
ORD007004,CUST01229,REST0226,PART0133,2025-07-28,10:16:12,452,38,127,363,PAY007004,Delivered,45
ORD007005,CUST01266,REST0137,PART0032,2026-06-07,21:36:40,335,99,97,337,PAY007005,Cancelled,15
ORD007006,CUST00621,REST0174,PART0064,2026-06-12,12:57:29,1709,54,256,1507,PAY007006,Delivered,77
ORD007007,CUST00378,REST0254,PART0129,2026-05-24,08:08:31,433,54,76,411,PAY007007,Delivered,57
ORD007008,CUST02046,REST0023,PART0040,2025-10-22,04:17:53,688,80,191,577,PAY007008,Delivered,42
ORD007009,CUST00778,REST0042,PART0015,2025-12-14,12:44:44,417,84,85,416,PAY007009,Delivered,23
ORD007010,CUST00384,REST0006,PART0075,2025-09-26,16:40:49,1049,28,305,772,PAY007010,Delivered,45
ORD007011,CUST00983,REST0159,PART0024,2026-05-27,19:00:58,1060,93,89,1064,PAY007011,Delayed,18
ORD007012,CUST01427,REST0024,PART0083,2026-01-25,11:55:04,1891,58,147,1802,PAY007012,Delivered,64
ORD007013,CUST00646,REST0217,PART0144,2026-01-12,05:57:42,367,27,48,346,PAY007013,Cancelled,52
ORD007014,CUST01770,REST0277,PART0107,2026-03-28,21:52:01,1272,79,239,1112,PAY007014,Delivered,26
ORD007015,CUST00766,REST0289,PART0107,2025-12-17,14:39:49,1025,88,224,889,PAY007015,Cancelled,31
ORD007016,CUST01504,REST0280,PART0023,2026-05-16,14:38:10,498,95,126,467,PAY007016,Delivered,22
ORD007017,CUST00193,REST0015,PART0135,2026-04-17,15:28:18,1560,59,32,1587,PAY007017,Delivered,34
ORD007018,CUST00194,REST0199,PART0089,2026-06-16,05:34:05,1363,42,108,1297,PAY007018,Delivered,27
ORD007019,CUST00660,REST0167,PART0031,2025-11-18,21:46:20,1130,72,285,917,PAY007019,Delivered,55
ORD007020,CUST00108,REST0022,PART0080,2026-01-06,20:28:54,1977,84,526,1535,PAY007020,Delivered,68
ORD007021,CUST01716,REST0289,PART0007,2025-09-05,20:32:24,1837,66,280,1623,PAY007021,Delivered,62
ORD007022,CUST02404,REST0172,PART0023,2026-05-29,01:25:25,1186,58,329,915,PAY007022,Delivered,75
ORD007023,CUST01159,REST0246,PART0054,2025-11-20,04:47:49,680,36,12,704,PAY007023,Delivered,17
ORD007024,CUST01358,REST0065,PART0099,2026-05-01,16:19:00,1847,76,451,1472,PAY007024,Delivered,43
ORD007025,CUST01211,REST0060,PART0060,2026-04-16,23:05:37,488,86,65,509,PAY007025,Delivered,44
ORD007026,CUST00224,REST0090,PART0019,2025-12-27,06:21:51,808,90,166,732,PAY007026,Delayed,22
ORD007027,CUST00116,REST0073,PART0062,2026-03-28,22:34:10,1133,81,7,1207,PAY007027,Delivered,42
ORD007028,CUST01355,REST0013,PART0112,2025-11-15,11:49:56,1261,37,101,1197,PAY007028,Delivered,37
ORD007029,CUST01516,REST0243,PART0014,2026-07-06,18:48:26,785,30,189,626,PAY007029,Delivered,80
ORD007030,CUST01611,REST0019,PART0068,2026-05-04,02:24:40,563,41,129,475,PAY007030,Delivered,27
ORD007031,CUST01400,REST0144,PART0057,2026-02-21,06:35:43,354,59,28,385,PAY007031,Cancelled,53
ORD007032,CUST01418,REST0162,PART0116,2026-06-18,09:23:09,1322,39,157,1204,PAY007032,Cancelled,51
ORD007033,CUST00945,REST0029,PART0070,2026-04-14,00:54:56,1631,49,100,1580,PAY007033,Delivered,17
ORD007034,CUST02243,REST0042,PART0129,2025-09-25,16:26:27,1994,25,347,1672,PAY007034,Delivered,30
ORD007035,CUST00968,REST0176,PART0001,2025-07-19,03:07:32,1507,85,179,1413,PAY007035,Delivered,70
ORD007036,CUST02193,REST0018,PART0071,2026-06-18,19:04:56,1383,39,184,1238,PAY007036,Delivered,23
ORD007037,CUST00984,REST0227,PART0051,2026-05-16,09:48:26,1490,52,396,1146,PAY007037,Delayed,45
ORD007038,CUST00839,REST0272,PART0098,2025-09-18,00:03:08,287,42,78,251,PAY007038,Delivered,60
ORD007039,CUST00243,REST0081,PART0036,2025-10-21,13:33:24,975,90,174,891,PAY007039,Delivered,16
ORD007040,CUST02229,REST0153,PART0127,2025-12-24,17:20:18,186,67,12,241,PAY007040,Delivered,88
ORD007041,CUST00268,REST0109,PART0048,2025-08-21,10:37:52,1071,96,189,978,PAY007041,Delivered,50
ORD007042,CUST00774,REST0190,PART0026,2026-01-21,07:58:29,816,29,139,706,PAY007042,Delivered,47
ORD007043,CUST00183,REST0059,PART0068,2026-06-21,06:14:19,382,100,21,461,PAY007043,Delivered,20
ORD007044,CUST01125,REST0010,PART0002,2025-11-23,04:04:56,1357,84,115,1326,PAY007044,Delivered,72
ORD007045,CUST00246,REST0052,PART0008,2025-09-11,18:48:56,1764,29,431,1362,PAY007045,Cancelled,86
ORD007046,CUST01266,REST0290,PART0111,2025-08-01,13:29:51,1899,76,247,1728,PAY007046,Delivered,40
ORD007047,CUST00908,REST0124,PART0119,2026-06-24,15:18:41,345,67,46,366,PAY007047,Delivered,56
ORD007048,CUST00538,REST0280,PART0097,2025-09-08,17:51:53,358,83,41,400,PAY007048,Delivered,27
ORD007049,CUST00095,REST0025,PART0009,2025-10-17,10:58:19,1503,40,130,1413,PAY007049,Delayed,32
ORD007050,CUST01369,REST0277,PART0022,2026-01-31,09:17:20,1325,45,252,1118,PAY007050,Delivered,83
ORD007051,CUST00758,REST0075,PART0144,2026-03-07,18:45:05,853,24,23,854,PAY007051,Delivered,75
ORD007052,CUST02012,REST0191,PART0125,2026-01-24,14:51:35,176,87,37,226,PAY007052,Delivered,81
ORD007053,CUST01419,REST0042,PART0144,2025-11-01,03:39:22,1931,37,234,1734,PAY007053,Delivered,19
ORD007054,CUST00743,REST0057,PART0078,2026-07-03,14:30:18,1797,75,318,1554,PAY007054,Delivered,89
ORD007055,CUST01217,REST0038,PART0100,2025-10-02,18:56:55,1935,88,522,1501,PAY007055,Delivered,44
ORD007056,CUST01919,REST0096,PART0125,2026-04-22,03:59:21,1942,56,502,1496,PAY007056,Delayed,68
ORD007057,CUST00024,REST0178,PART0095,2025-09-24,08:17:39,1761,45,154,1652,PAY007057,Delivered,25
ORD007058,CUST01029,REST0182,PART0049,2025-12-25,12:37:28,1667,79,2,1744,PAY007058,Cancelled,44
ORD007059,CUST01116,REST0285,PART0029,2025-07-31,04:09:48,598,52,159,491,PAY007059,Delivered,61
ORD007060,CUST01594,REST0265,PART0121,2026-05-11,14:43:38,1301,85,73,1313,PAY007060,Delivered,52
ORD007061,CUST02018,REST0106,PART0029,2025-07-19,19:46:35,601,50,172,479,PAY007061,Delivered,48
ORD007062,CUST00932,REST0011,PART0013,2026-03-18,12:09:08,442,97,5,534,PAY007062,Delivered,84
ORD007063,CUST02488,REST0047,PART0018,2025-12-03,08:00:58,1769,20,227,1562,PAY007063,Delivered,29
ORD007064,CUST01531,REST0293,PART0120,2026-04-18,12:11:46,175,82,22,235,PAY007064,Delivered,83
ORD007065,CUST00881,REST0130,PART0130,2025-11-26,10:26:19,494,29,106,417,PAY007065,Delayed,54
ORD007066,CUST00874,REST0155,PART0067,2026-05-23,00:16:36,629,27,85,571,PAY007066,Delivered,76
ORD007067,CUST02109,REST0076,PART0059,2026-03-12,00:51:37,1977,65,21,2021,PAY007067,Delayed,85
